"2093","4961","992","794","-198"
"2094","4935","296","790","494"
"2095","2444","293","391","98"
"2096","2359","425","377","-48"
"2097","4837","677","774","97"
"2098","1722","103","276","173"
"2099","3879","78","621","543"
"2100","4171","584","667","83"
"2101","3580","644","573","-71"
"2102","2724","327","436","109"
"2103","2373","332","380","48"
"2104","1673","201","268","67"
"2105","4722","378","756","378"
"2106","1282","51","205","154"
"2107","4639","557","742","185"
"2108","4600","368","736","368"
"2109","2589","207","414","207"
"2110","1369","110","219","109"
"2111","4548","819","728","-91"
"2112","4867","681","779","98"
"2113","3366","471","539","68"
"2114","3000","180","480","300"
"2115","2707","162","433","271"
"2116","1474","147","236","89"
"2117","1462","58","234","176"
"2118","3224","645","516","-129"
"2119","3696","517","591","74"
"2120","2987","299","478","179"
"2121","4357","436","697","261"
"2122","4839","97","774","677"
"2123","2324","93","372","279"
"2124","3619","724","579","-145"
"2125","4208","673","673","0"
"2126","1426","228","228","0"
"2127","3649","584","584","0"
"2128","2546","255","407","152"
"2129","4708","942","753","-189"
"2130","2194","44","351","307"
"2131","1195","167","191","24"
"2132","2208","44","353","309"
"2133","4669","187","747","560"
"2134","3480","278","557","279"
"2135","4314","777","690","-87"
"2136","1846","37","295","258"
"2137","3911","313","626","313"
"2138","3135","251","502","251"
"2139","4412","176","706","530"
"2140","3756","526","601","75"
"2141","3116","561","499","-62"
"2142","3147","504","504","0"
"2143","4291","172","687","515"
"2144","1978","40","316","276"
"2145","4180","251","669","418"
"2146","4937","197","790","593"
"2147","4834","483","773","290"
"2148","1043","104","167","63"
"2149","3625","508","580","72"
"2150","3028","182","484","302"
"2151","3304","463","529","66"
"2152","2006","120","321","201"
"2153","1056","63","169","106"
"2154","1564","31","250","219"
"2155","4198","84","672","588"
"2156","1000","60","160","100"
"2157","2506","501","401","-100"
"2158","2435","146","390","244"
"2159","2422","145","388","243"
"2160","1888","151","302","151"
"2161","4166","833","667","-166"
"2162","3453","552","552","0"
"2163","3211","385","514","129"
"2164","2661","479","426","-53"
"2165","1136","227","182","-45"
"2166","4387","88","702","614"
"2167","4746","475","759","284"
"2168","3343","334","535","201"
"2169","3333","400","533","133"
"2170","4814","385","770","385"
"2171","1409","225","225","0"
"2172","4445","267","711","444"
"2173","3573","643","572","-71"
"2174","4115","412","658","246"
"2175","4169","417","667","250"
"2176","2279","410","365","-45"
"2177","3687","369","590","221"
"2178","1109","67","177","110"
"2179","2253","180","360","180"
"2180","4502","720","720","0"
"2181","1448","203","232","29"
"2182","1949","390","312","-78"
"2183","4641","743","743","0"
"2184","4795","192","767","575"
"2185","3547","213","568","355"
"2186","1708","342","273","-69"
"2187","2083","42","333","291"
"2188","3468","555","555","0"
"2189","1516","61","243","182"
"2190","4769","382","763","381"
"2191","3214","321","514","193"
"2192","1745","35","279","244"
"2193","3892","778","623","-155"
"2194","4389","88","702","614"
"2195","2611","470","418","-52"
"2196","1911","268","306","38"
"2197","2554","409","409","0"
"2198","3739","449","598","149"
"2199","3415","546","546","0"
"2200","3448","345","552","207"
"2201","1507","151","241","90"
"2202","1061","42","170","128"
"2203","4910","196","786","590"
"2204","2700","270","432","162"
"2205","3744","524","599","75"
"2206","2001","200","320","120"
"2207","2510","502","402","-100"
"2208","1072","129","172","43"
"2209","4463","893","714","-179"
"2210","3944","394","631","237"
"2211","2344","234","375","141"
"2212","4132","744","661","-83"
"2213","3508","351","561","210"
"2214","4149","581","664","83"
"2215","3954","316","633","317"
"2216","2560","512","410","-102"
"2217","4070","244","651","407"
"2218","2796","112","447","335"
"2219","1239","173","198","25"
"2220","2831","57","453","396"
"2221","3871","774","619","-155"
"2222","3004","240","481","241"
"2223","4705","565","753","188"
"2224","2124","297","340","43"
"2225","3096","433","495","62"
"2226","2542","508","407","-101"
"2227","1055","211","169","-42"
"2228","4198","588","672","84"
"2229","2997","599","480","-119"
"2230","1571","63","251","188"
"2231","1617","162","259","97"
"2232","2880","288","461","173"
"2233","2378","238","380","142"
"2234","1920","192","307","115"
"2235","1492","298","239","-59"
"2236","4740","474","758","284"
"2237","1743","349","279","-70"
"2238","1073","193","172","-21"
"2239","3577","286","572","286"
"2240","4644","836","743","-93"
"2241","1917","268","307","39"
"2242","3383","474","541","67"
"2243","3697","665","592","-73"
"2244","3664","586","586","0"
"2245","2956","236","473","237"
"2246","2692","108","431","323"
"2247","3484","279","557","278"
"2248","4986","100","798","698"
"2249","3581","573","573","0"
"2250","1504","150","241","91"
"2251","1688","68","270","202"
"2252","3049","427","488","61"
"2253","1712","68","274","206"
"2254","2633","105","421","316"
"2255","2716","217","435","218"
"2256","3806","228","609","381"
"2257","1837","331","294","-37"
"2258","3833","383","613","230"
"2259","4874","97","780","683"
"2260","2692","377","431","54"
"2261","2392","478","383","-95"
"2262","3194","511","511","0"
"2263","2855","171","457","286"
"2264","1484","208","237","29"
"2265","4101","738","656","-82"
"2266","1616","194","259","65"
"2267","3906","625","625","0"
"2268","4436","177","710","533"
"2269","3944","710","631","-79"
"2270","2604","365","417","52"
"2271","2254","90","361","271"
"2272","2828","283","452","169"
"2273","4034","323","645","322"
"2274","4485","718","718","0"
"2275","3754","300","601","301"
"2276","2252","135","360","225"
"2277","2373","427","380","-47"
"2278","3689","590","590","0"
"2279","1944","272","311","39"
"2280","3723","372","596","224"
"2281","3285","526","526","0"
"2282","4612","922","738","-184"
"2283","1004","120","161","41"
"2284","4646","372","743","371"
"2285","2861","286","458","172"
"2286","4538","182","726","544"
"2287","1754","105","281","176"
"2288","4607","829","737","-92"
"2289","2172","348","348","0"
"2290","3741","224","599","375"
"2291","3933","393","629","236"
"2292","4398","176","704","528"
"2293","4167","500","667","167"
"2294","4954","495","793","298"
"2295","2409","337","385","48"
"2296","2340","421","374","-47"
"2297","3560","641","570","-71"
"2298","2510","251","402","151"
"2299","2021","364","323","-41"
"2300","4302","860","688","-172"
"2301","4844","775","775","0"
"2302","4950","891","792","-99"
"2303","2666","533","427","-106"
"2304","1843","37","295","258"
"2305","4541","182","727","545"
"2306","2796","391","447","56"
"2307","3847","462","616","154"
"2308","4193","839","671","-168"
"2309","4053","486","648","162"
"2310","3222","64","516","452"
"2311","4508","811","721","-90"
"2312","3749","525","600","75"
"2313","4011","241","642","401"
"2314","3307","265","529","264"
"2315","3376","135","540","405"
"2316","4492","809","719","-90"
"2317","4415","618","706","88"
"2318","1021","61","163","102"
"2319","2884","115","461","346"
"2320","2874","115","460","345"
"2321","3205","577","513","-64"
"2322","3690","517","590","73"
"2323","1279","128","205","77"
"2324","1892","378","303","-75"
"2325","1747","175","280","105"
"2326","1079","173","173","0"
"2327","4318","86","691","605"
"2328","3117","62","499","437"
"2329","1781","36","285","249"
"2330","2970","178","475","297"
"2331","4488","628","718","90"
"2332","1062","212","170","-42"
"2333","2182","131","349","218"
"2334","1322","238","212","-26"
"2335","2364","47","378","331"
"2336","1584","190","253","63"
"2337","2134","171","341","170"
"2338","4127","83","660","577"
"2339","1295","259","207","-52"
"2340","2928","410","468","58"
"2341","3657","585","585","0"
"2342","1829","73","293","220"
"2343","3746","225","599","374"
"2344","4251","595","680","85"
"2345","1138","182","182","0"
"2346","3215","129","514","385"
"2347","1156","69","185","116"
"2348","3005","120","481","361"
"2349","4809","962","769","-193"
"2350","2695","54","431","377"
"2351","4827","869","772","-97"
"2352","2526","404","404","0"
"2353","3107","124","497","373"
"2354","3367","202","539","337"
"2355","4425","885","708","-177"
"2356","4720","755","755","0"
"2357","2268","45","363","318"
"2358","2030","41","325","284"
"2359","2396","431","383","-48"
"2360","3102","124","496","372"
"2361","4365","873","698","-175"
"2362","1827","110","292","182"
"2363","1252","75","200","125"
"2364","1572","94","252","158"
"2365","4497","720","720","0"
"2366","2294","275","367","92"
"2367","2554","153","409","256"
"2368","4676","281","748","467"
"2369","4519","90","723","633"
"2370","1390","83","222","139"
"2371","4692","375","751","376"
"2372","1982","357","317","-40"
"2373","4019","80","643","563"
"2374","1060","64","170","106"
"2375","1963","79","314","235"
"2376","3292","461","527","66"
"2377","3673","441","588","147"
"2378","4810","770","770","0"
"2379","3721","521","595","74"
"2380","4762","95","762","667"
"2381","3966","793","635","-158"
"2382","3788","455","606","151"
"2383","1611","193","258","65"
"2384","4204","589","673","84"
"2385","3989","399","638","239"
"2386","4023","161","644","483"
"2387","2955","532","473","-59"
"2388","3405","204","545","341"
"2389","1670","200","267","67"
"2390","4138","745","662","-83"
"2391","2004","160","321","161"
"2392","3216","450","515","65"
"2393","3071","123","491","368"
"2394","2151","129","344","215"
"2395","2661","160","426","266"
"2396","2870","230","459","229"
"2397","3976","716","636","-80"
"2398","1693","203","271","68"
"2399","3034","425","485","60"
"2400","2204","176","353","177"
"2401","4250","850","680","-170"
"2402","1670","100","267","167"
"2403","2208","132","353","221"
"2404","4664","746","746","0"
"2405","1741","279","279","0"
"2406","3000","240","480","240"
"2407","2227","401","356","-45"
"2408","4699","846","752","-94"
"2409","1866","336","299","-37"
"2410","2506","251","401","150"
"2411","2290","46","366","320"
"2412","1742","70","279","209"
"2413","1133","181","181","0"
"2414","1512","30","242","212"
"2415","1420","57","227","170"
"2416","2087","250","334","84"
"2417","1772","35","284","249"
"2418","3060","428","490","62"
"2419","1899","38","304","266"
"2420","4516","903","723","-180"
"2421","4040","808","646","-162"
"2422","3059","489","489","0"
"2423","1405","84","225","141"
"2424","2964","119","474","355"
"2425","2562","410","410","0"
"2426","3821","688","611","-77"
"2427","1226","245","196","-49"
"2428","2681","54","429","375"
"2429","4511","451","722","271"
"2430","1892","303","303","0"
"2431","4505","721","721","0"
"2432","3616","145","579","434"
"2433","4139","248","662","414"
"2434","4906","294","785","491"
"2435","2428","146","388","242"
"2436","4241","85","679","594"
"2437","4029","403","645","242"
"2438","4119","824","659","-165"
"2439","4173","417","668","251"
"2440","1750","70","280","210"
"2441","3594","503","575","72"
"2442","4376","175","700","525"
"2443","1681","67","269","202"
"2444","4604","92","737","645"
"2445","4872","780","780","0"
"2446","2230","89","357","268"
"2447","2603","52","416","364"
"2448","2666","107","427","320"
"2449","3597","360","576","216"
"2450","1920","38","307","269"
"2451","3091","495","495","0"
"2452","4359","174","697","523"
"2453","4135","662","662","0"
"2454","1667","33","267","234"
"2455","2368","189","379","190"
"2456","4706","753","753","0"
"2457","3161","443","506","63"
"2458","1974","197","316","119"
"2459","4811","289","770","481"
"2460","2141","43","343","300"
"2461","3824","535","612","77"
"2462","2462","148","394","246"
"2463","4220","506","675","169"
"2464","3169","444","507","63"
"2465","3199","256","512","256"
"2466","3971","238","635","397"
"2467","3070","430","491","61"
"2468","2549","204","408","204"
"2469","3026","545","484","-61"
"2470","3587","574","574","0"
"2471","2756","110","441","331"
"2472","3196","575","511","-64"
"2473","3118","312","499","187"
"2474","3766","377","603","226"
"2475","3119","62","499","437"
"2476","3177","318","508","190"
"2477","2971","416","475","59"
"2478","2799","112","448","336"
"2479","1179","118","189","71"
"2480","2606","261","417","156"
"2481","2495","200","399","199"
"2482","3487","488","558","70"
"2483","4140","414","662","248"
"2484","3384","474","541","67"
"2485","4269","768","683","-85"
"2486","1123","180","180","0"
"2487","2252","180","360","180"
"2488","4631","556","741","185"
"2489","1516","212","243","31"
"2490","4425","708","708","0"
"2491","3040","547","486","-61"
"2492","4137","662","662","0"
"2493","4436","621","710","89"
"2494","3274","393","524","131"
"2495","4977","299","796","497"
"2496","4592","735","735","0"
"2497","2136","128","342","214"
"2498","2820","508","451","-57"
"2499","3268","65","523","458"
"2500","3189","64","510","446"
"2501","1590","254","254","0"
"2502","4380","701","701","0"
"2503","4637","556","742","186"
"2504","1832","330","293","-37"
"2505","3559","641","569","-72"
"2506","4243","849","679","-170"
"2507","1494","149","239","90"
"2508","3101","620","496","-124"
"2509","2191","88","351","263"
"2510","2155","345","345","0"
"2511","4955","694","793","99"
"2512","4217","506","675","169"
"2513","3122","250","500","250"
"2514","2394","287","383","96"
"2515","2742","219","439","220"
"2516","1027","185","164","-21"
"2517","2238","224","358","134"
"2518","1626","228","260","32"
"2519","1018","183","163","-20"
"2520","1228","221","196","-25"
"2521","2842","455","455","0"
"2522","3334","467","533","66"
"2523","1029","144","165","21"
"2524","2509","401","401","0"
"2525","3157","63","505","442"
"2526","3129","438","501","63"
"2527","3177","508","508","0"
"2528","2462","295","394","99"
"2529","4666","560","747","187"
"2530","3272","589","524","-65"
"2531","1917","192","307","115"
"2532","3564","713","570","-143"
"2533","4010","722","642","-80"
"2534","4495","719","719","0"
"2535","1384","166","221","55"
"2536","3366","404","539","135"
"2537","2423","145","388","243"
"2538","4589","184","734","550"
"2539","3306","397","529","132"
"2540","3685","442","590","148"
"2541","3419","479","547","68"
"2542","2144","386","343","-43"
"2543","1298","130","208","78"
"2544","1176","24","188","164"
"2545","3994","240","639","399"
"2546","3908","234","625","391"
"2547","2932","117","469","352"
"2548","3534","141","565","424"
"2549","3454","484","553","69"
"2550","4588","642","734","92"
"2551","4822","96","772","676"
"2552","3383","338","541","203"
"2553","3734","75","597","522"
"2554","4404","352","705","353"
"2555","1169","210","187","-23"
"2556","2849","513","456","-57"
"2557","1367","246","219","-27"
"2558","1772","106","284","178"
"2559","1887","264","302","38"
"2560","4849","388","776","388"
"2561","2801","280","448","168"
"2562","3552","426","568","142"
"2563","2519","101","403","302"
"2564","2970","297","475","178"
"2565","4986","199","798","599"
"2566","2097","294","336","42"
"2567","1567","63","251","188"
"2568","2357","424","377","-47"
"2569","4048","810","648","-162"
"2570","3755","601","601","0"
"2571","1088","218","174","-44"
"2572","2530","202","405","203"
"2573","2074","290","332","42"
"2574","1877","113","300","187"
"2575","3812","457","610","153"
"2576","1678","336","268","-68"
"2577","2292","183","367","184"
"2578","3897","234","624","390"
"2579","1813","218","290","72"
"2580","4029","161","645","484"
"2581","2941","59","471","412"
"2582","2311","139","370","231"
"2583","4445","89","711","622"
"2584","4747","285","760","475"
"2585","1410","226","226","0"
"2586","4883","684","781","97"
"2587","2589","155","414","259"
"2588","3864","618","618","0"
"2589","1643","230","263","33"
"2590","3688","443","590","147"
"2591","4249","680","680","0"
"2592","3674","220","588","368"
"2593","2618","367","419","52"
"2594","4936","987","790","-197"
"2595","4164","167","666","499"
"2596","4123","412","660","248"
"2597","1671","301","267","-34"
"2598","2177","174","348","174"
"2599","1527","305","244","-61"
"2600","3094","619","495","-124"
"2601","1318","105","211","106"
"2602","2638","528","422","-106"
"2603","3784","378","605","227"
"2604","1087","174","174","0"
"2605","2885","577","462","-115"
"2606","1417","113","227","114"
"2607","2428","97","388","291"
"2608","3391","475","543","68"
"2609","3212","578","514","-64"
"2610","3047","61","488","427"
"2611","2567","257","411","154"
"2612","1856","223","297","74"
"2613","2216","266","355","89"
"2614","2826","565","452","-113"
"2615","3935","551","630","79"
"2616","3073","61","492","431"
"2617","3426","69","548","479"
"2618","1404","140","225","85"
"2619","2471","445","395","-50"
"2620","3014","121","482","361"
"2621","4108","329","657","328"
"2622","1167","93","187","94"
"2623","2809","337","449","112"
"2624","1309","105","209","104"
"2625","3967","397","635","238"
"2626","1049","42","168","126"
"2627","4425","89","708","619"
"2628","4990","200","798","598"
"2629","1625","325","260","-65"
"2630","3966","238","635","397"
"2631","2296","321","367","46"
"2632","2257","451","361","-90"
"2633","2868","402","459","57"
"2634","3784","681","605","-76"
"2635","4493","270","719","449"
"2636","1486","59","238","179"
"2637","1664","133","266","133"
"2638","2406","241","385","144"
"2639","3823","535","612","77"
"2640","3862","618","618","0"
"2641","1772","71","284","213"
"2642","3798","228","608","380"
"2643","3237","583","518","-65"
"2644","3184","318","509","191"
"2645","2711","542","434","-108"
"2646","1646","296","263","-33"
"2647","4250","510","680","170"
"2648","3074","615","492","-123"
"2649","1622","32","260","228"
"2650","2808","168","449","281"
"2651","1805","253","289","36"
"2652","1365","246","218","-28"
"2653","1784","36","285","249"
"2654","2562","461","410","-51"
"2655","4191","838","671","-167"
"2656","3668","440","587","147"
"2657","4545","364","727","363"
"2658","1600","32","256","224"
"2659","3024","60","484","424"
"2660","4531","362","725","363"
"2661","1494","90","239","149"
"2662","4557","273","729","456"
"2663","3920","549","627","78"
"2664","1249","25","200","175"
"2665","4644","929","743","-186"
"2666","1110","155","178","23"
"2667","4192","168","671","503"
"2668","3279","393","525","132"
"2669","1188","238","190","-48"
"2670","1316","184","211","27"
"2671","1046","105","167","62"
"2672","3163","569","506","-63"
"2673","2142","386","343","-43"
"2674","1641","295","263","-32"
"2675","3255","260","521","261"
"2676","3310","331","530","199"
"2677","1408","197","225","28"
"2678","4020","241","643","402"
"2679","2456","295","393","98"
"2680","1830","37","293","256"
"2681","1856","371","297","-74"
"2682","4160","83","666","583"
"2683","2746","494","439","-55"
"2684","3222","644","516","-128"
"2685","3329","399","533","134"
"2686","2982","537","477","-60"
"2687","4063","488","650","162"
"2688","2660","106","426","320"
"2689","3625","508","580","72"
"2690","2266","317","363","46"
"2691","4783","861","765","-96"
"2692","1634","163","261","98"
"2693","1820","328","291","-37"
"2694","3062","367","490","123"
"2695","4140","248","662","414"
"2696","1686","202","270","68"
"2697","3258","65","521","456"
"2698","3852","308","616","308"
"2699","4920","98","787","689"
"2700","2573","103","412","309"
"2701","2036","81","326","245"
"2702","1981","198","317","119"
"2703","2944","236","471","235"
"2704","2550","459","408","-51"
"2705","4741","948","759","-189"
"2706","2831","453","453","0"
"2707","3639","509","582","73"
"2708","3869","619","619","0"
"2709","3326","133","532","399"
"2710","2487","249","398","149"
"2711","2000","200","320","120"
"2712","1790","143","286","143"
"2713","2747","330","440","110"
"2714","3725","298","596","298"
"2715","2295","321","367","46"
"2716","1847","296","296","0"
"2717","2324","465","372","-93"
"2718","3274","524","524","0"
"2719","1062","106","170","64"
"2720","1776","178","284","106"
"2721","3939","394","630","236"
"2722","3033","546","485","-61"
"2723","3151","441","504","63"
"2724","3431","618","549","-69"
"2725","1594","128","255","127"
"2726","4984","100","797","697"
"2727","3416","547","547","0"
"2728","1557","62","249","187"
"2729","3625","290","580","290"
"2730","2705","162","433","271"
"2731","4818","964","771","-193"
"2732","1487","238","238","0"
"2733","1027","185","164","-21"
"2734","2026","243","324","81"
"2735","2691","269","431","162"
"2736","2858","229","457","228"
"2737","1101","176","176","0"
"2738","4900","980","784","-196"
"2739","3571","357","571","214"
"2740","4076","245","652","407"
"2741","4170","584","667","83"
"2742","2092","42","335","293"
"2743","1155","162","185","23"
"2744","3197","575","512","-63"
"2745","3529","141","565","424"
"2746","3530","635","565","-70"
"2747","3191","447","511","64"
"2748","3916","627","627","0"
"2749","4585","459","734","275"
"2750","1316","26","211","185"
"2751","3957","554","633","79"
"2752","2143","171","343","172"
"2753","1779","71","285","214"
"2754","1247","200","200","0"
"2755","3354","537","537","0"
"2756","2060","82","330","248"
"2757","4366","699","699","0"
"2758","2145","429","343","-86"
"2759","2418","339","387","48"
"2760","2260","362","362","0"
"2761","4069","407","651","244"
"2762","3919","549","627","78"
"2763","3178","636","508","-128"
"2764","4734","189","757","568"
"2765","4192","335","671","336"
"2766","4746","570","759","189"
"2767","3524","70","564","494"
"2768","3050","122","488","366"
"2769","1439","115","230","115"
"2770","4668","93","747","654"
"2771","2029","203","325","122"
"2772","2770","111","443","332"
"2773","1782","178","285","107"
"2774","2077","208","332","124"
"2775","4560","91","730","639"
"2776","4604","276","737","461"
"2777","4698","470","752","282"
"2778","2656","531","425","-106"
"2779","1101","198","176","-22"
"2780","2892","58","463","405"
"2781","3422","616","548","-68"
"2782","1148","230","184","-46"
"2783","4021","563","643","80"
"2784","1936","77","310","233"
"2785","1009","81","161","80"
"2786","3865","309","618","309"
"2787","2437","49","390","341"
"2788","3879","78","621","543"
"2789","3083","555","493","-62"
"2790","2206","441","353","-88"
"2791","2154","345","345","0"
"2792","2702","486","432","-54"
"2793","3929","471","629","158"
"2794","4502","180","720","540"
"2795","3682","295","589","294"
"2796","3962","158","634","476"
"2797","3882","78","621","543"
"2798","2986","119","478","359"
"2799","2443","293","391","98"
"2800","3445","69","551","482"
"2801","4639","464","742","278"
"2802","4499","90","720","630"
"2803","1163","47","186","139"
"2804","3559","569","569","0"
"2805","2640","475","422","-53"
"2806","3680","221","589","368"
"2807","3124","312","500","188"
"2808","2145","300","343","43"
"2809","4170","167","667","500"
"2810","3135","251","502","251"
"2811","4776","96","764","668"
"2812","3137","188","502","314"
"2813","1675","235","268","33"
"2814","4245","679","679","0"
"2815","4551","910","728","-182"
"2816","3427","617","548","-69"
"2817","2333","47","373","326"
"2818","3065","245","490","245"
"2819","2021","162","323","161"
"2820","3280","459","525","66"
"2821","4341","347","695","348"
"2822","3903","781","624","-157"
"2823","4196","504","671","167"
"2824","1690","304","270","-34"
"2825","3016","483","483","0"
"2826","4813","481","770","289"
"2827","2454","442","393","-49"
"2828","2529","51","405","354"
"2829","1796","36","287","251"
"2830","3294","329","527","198"
"2831","1236","124","198","74"
"2832","1578","126","252","126"
"2833","3192","255","511","256"
"2834","4256","596","681","85"
"2835","2226","401","356","-45"
"2836","4673","841","748","-93"
"2837","1380","138","221","83"
"2838","4856","486","777","291"
"2839","2499","50","400","350"
"2840","2999","420","480","60"
"2841","4134","496","661","165"
"2842","2156","43","345","302"
"2843","4617","554","739","185"
"2844","3566","571","571","0"
"2845","1788","72","286","214"
"2846","2663","107","426","319"
"2847","3708","519","593","74"
"2848","1229","25","197","172"
"2849","1497","180","240","60"
"2850","2119","424","339","-85"
"2851","2515","352","402","50"
"2852","3649","292","584","292"
"2853","1838","368","294","-74"
"2854","2052","369","328","-41"
"2855","3682","147","589","442"
"2856","1461","263","234","-29"
"2857","1163","163","186","23"
"2858","4070","244","651","407"
"2859","1658","99","265","166"
"2860","1114","67","178","111"
"2861","1355","27","217","190"
"2862","4924","689","788","99"
"2863","2500","450","400","-50"
"2864","2976","60","476","416"
"2865","3145","629","503","-126"
"2866","2218","89","355","266"
"2867","2763","442","442","0"
"2868","3144","63","503","440"
"2869","1347","27","216","189"
"2870","4396","528","703","175"
"2871","1223","24","196","172"
"2872","2240","269","358","89"
"2873","2647","53","424","371"
"2874","4261","767","682","-85"
"2875","2380","190","381","191"
"2876","3657","293","585","292"
"2877","4855","777","777","0"
"2878","4021","402","643","241"
"2879","1044","146","167","21"
"2880","3077","185","492","307"
"2881","4057","325","649","324"
"2882","1297","182","208","26"
"2883","1414","113","226","113"
"2884","4516","90","723","633"
"2885","2088","418","334","-84"
"2886","1180","189","189","0"
"2887","1782","36","285","249"
"2888","2264","317","362","45"
"2889","2648","424","424","0"
"2890","1126","68","180","112"
"2891","1450","116","232","116"
"2892","2499","100","400","300"
"2893","1819","327","291","-36"
"2894","4009","80","641","561"
"2895","3764","301","602","301"
"2896","2714","217","434","217"
"2897","3536","636","566","-70"
"2898","3456","553","553","0"
"2899","4025","322","644","322"
"2900","1662","233","266","33"
"2901","2671","481","427","-54"
"2902","2752","385","440","55"
"2903","2302","368","368","0"
"2904","1218","219","195","-24"
"2905","2063","124","330","206"
"2906","2138","214","342","128"
"2907","4899","98","784","686"
"2908","3238","259","518","259"
"2909","1860","37","298","261"
"2910","3752","600","600","0"
"2911","1688","236","270","34"
"2912","2635","105","422","317"
"2913","2588","414","414","0"
"2914","4395","352","703","351"
"2915","2192","263","351","88"
"2916","1125","203","180","-23"
"2917","3812","76","610","534"
"2918","1841","110","295","185"
"2919","1368","27","219","192"
"2920","3544","709","567","-142"
"2921","3667","587","587","0"
"2922","1426","285","228","-57"
"2923","3348","536","536","0"
"2924","3182","191","509","318"
"2925","3645","73","583","510"
"2926","2288","183","366","183"
"2927","4034","323","645","322"
"2928","4131","330","661","331"
"2929","3718","223","595","372"
"2930","1011","142","162","20"
"2931","4205","673","673","0"
"2932","1546","247","247","0"
"2933","2462","49","394","345"
"2934","2822","452","452","0"
"2935","3275","66","524","458"
"2936","1092","131","175","44"
"2937","4592","735","735","0"
"2938","2923","292","468","176"
"2939","4855","680","777","97"
"2940","3942","788","631","-157"
"2941","3833","383","613","230"
"2942","1196","24","191","167"
"2943","1716","206","275","69"
"2944","3160","126","506","380"
"2945","4392","439","703","264"
"2946","3034","425","485","60"
"2947","1189","71","190","119"
"2948","3943","315","631","316"
"2949","1445","173","231","58"
"2950","3593","287","575","288"
"2951","1513","272","242","-30"
"2952","3256","391","521","130"
"2953","2381","333","381","48"
"2954","2130","43","341","298"
"2955","4634","834","741","-93"
"2956","2924","585","468","-117"
"2957","3379","608","541","-67"
"2958","1721","69","275","206"
"2959","3753","676","600","-76"
"2960","4859","97","777","680"
"2961","4859","972","777","-195"
"2962","3044","61","487","426"
"2963","4564","913","730","-183"
"2964","4602","184","736","552"
"2965","2508","150","401","251"
"2966","3276","131","524","393"
"2967","4298","86","688","602"
"2968","3407","613","545","-68"
"2969","4552","819","728","-91"
"2970","1084","217","173","-44"
"2971","1291","52","207","155"
"2972","3557","640","569","-71"
"2973","3246","325","519","194"
"2974","2383","477","381","-96"
"2975","4984","997","797","-200"
"2976","1451","87","232","145"
"2977","1329","80","213","133"
"2978","4626","740","740","0"
"2979","4053","648","648","0"
"2980","4514","271","722","451"
"2981","1133","91","181","90"
"2982","3286","394","526","132"
"2983","2561","410","410","0"
"2984","3492","349","559","210"
"2985","4893","489","783","294"
"2986","1801","324","288","-36"
"2987","1567","188","251","63"
"2988","1716","172","275","103"
"2989","1911","306","306","0"
"2990","1362","136","218","82"
"2991","4158","582","665","83"
"2992","4395","352","703","351"
"2993","2303","322","368","46"
"2994","2220","400","355","-45"
"2995","1614","161","258","97"
"2996","4168","750","667","-83"
"2997","2709","542","433","-109"
"2998","3458","484","553","69"
"2999","4171","83","667","584"
"3000","2114","85","338","253"
"3001","4057","325","649","324"
"3002","2422","436","388","-48"
"3003","4259","426","681","255"
"3004","2956","532","473","-59"
"3005","1479","296","237","-59"
"3006","2480","298","397","99"
"3007","3403","204","544","340"
"3008","4036","242","646","404"
"3009","2853","171","456","285"
"3010","4548","364","728","364"
"3011","2292","413","367","-46"
"3012","4478","716","716","0"
"3013","4564","456","730","274"
"3014","1350","54","216","162"
"3015","1496","180","239","59"
"3016","3720","298","595","297"
"3017","2397","288","384","96"
"3018","4186","586","670","84"
"3019","3834","613","613","0"
"3020","2291","137","367","230"
"3021","3697","592","592","0"
"3022","2298","184","368","184"
"3023","4386","88","702","614"
"3024","1118","112","179","67"
"3025","1044","42","167","125"
"3026","1329","80","213","133"
"3027","3487","628","558","-70"
"3028","2429","243","389","146"
"3029","3331","533","533","0"
"3030","3606","144","577","433"
"3031","1486","208","238","30"
"3032","2851","342","456","114"
"3033","4766","381","763","382"
"3034","1478","236","236","0"
"3035","4853","582","776","194"
"3036","2448","196","392","196"
"3037","5000","200","800","600"
"3038","4788","575","766","191"
"3039","2541","305","407","102"
"3040","1354","162","217","55"
"3041","2855","400","457","57"
"3042","1798","36","288","252"
"3043","4580","733","733","0"
"3044","3452","207","552","345"
"3045","4783","957","765","-192"
"3046","1963","353","314","-39"
"3047","4659","932","745","-187"
"3048","2796","391","447","56"
"3049","4206","421","673","252"
"3050","3334","333","533","200"
"3051","1715","103","274","171"
"3052","3381","406","541","135"
"3053","3489","209","558","349"
"3054","1964","314","314","0"
"3055","3812","229","610","381"
"3056","2329","93","373","280"
"3057","1109","133","177","44"
"3058","2622","315","420","105"
"3059","4664","653","746","93"
"3060","3577","644","572","-72"
"3061","1296","233","207","-26"
"3062","2808","225","449","224"
"3063","1216","49","195","146"
"3064","2526","303","404","101"
"3065","1175","24","188","164"
"3066","2251","405","360","-45"
"3067","3955","79","633","554"
"3068","4763","572","762","190"
"3069","4344","782","695","-87"
"3070","3344","535","535","0"
"3071","1398","56","224","168"
"3072","3310","530","530","0"
"3073","1541","216","247","31"
"3074","3675","74","588","514"
"3075","3260","652","522","-130"
"3076","1180","71","189","118"
"3077","2850","513","456","-57"
